pv_id;timestamp;load;unit_load;reactive;unit_reactive
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 08:00;108;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 08:15;120;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 08:30;134;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 08:45;136;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 09:00;142;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 09:15;108;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 09:30;156;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 09:45;160;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 10:00;166;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 10:15;166;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 10:30;144;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 10:45;174;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 11:00;182;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 11:15;180;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 11:30;184;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 11:45;184;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 12:00;188;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 12:15;182;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 12:30;184;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 12:45;184;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 13:00;182;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 13:15;180;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 13:30;174;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 13:45;176;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 14:00;174;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 14:15;164;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 14:30;166;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 14:45;162;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 15:00;154;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 15:15;148;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 15:30;142;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 15:45;140;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 16:00;130;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 16:15;122;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 16:30;116;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 16:45;108;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 17:00;98;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 17:15;62;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 17:30;32;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 17:45;20;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 18:00;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 18:15;10;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 18:30;16;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 18:45;16;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 19:00;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 19:15;10;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 19:30;6;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 19:45;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 20:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 20:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 20:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 20:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 21:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 21:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 21:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 21:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 22:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 22:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 22:30;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 22:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 23:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 23:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 23:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;12.06.2022 23:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 00:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 00:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 00:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 00:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 01:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 01:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 01:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 01:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 02:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 02:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 02:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 02:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 03:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 03:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 03:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 03:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 04:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 04:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 04:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 04:45;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 05:00;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 05:15;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 05:30;10;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 05:45;18;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 06:00;12;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 06:15;18;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 06:30;26;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 06:45;48;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 07:00;48;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 07:15;40;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 07:30;58;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 07:45;82;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 08:00;78;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 08:15;110;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 08:30;134;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 08:45;158;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 09:00;162;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 09:15;154;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 09:30;164;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 09:45;168;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 10:00;172;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 10:15;178;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 10:30;182;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 10:45;190;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 11:00;192;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 11:15;196;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 11:30;198;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 11:45;196;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 12:00;198;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 12:15;196;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 12:30;198;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 12:45;194;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 13:00;196;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 13:15;196;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 13:30;194;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 13:45;190;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 14:00;188;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 14:15;184;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 14:30;180;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 14:45;176;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 15:00;170;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 15:15;164;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 15:30;158;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 15:45;150;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 16:00;144;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 16:15;134;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 16:30;126;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 16:45;118;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 17:00;108;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 17:15;96;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 17:30;88;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 17:45;78;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 18:00;66;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 18:15;56;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 18:30;44;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 18:45;36;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 19:00;26;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 19:15;18;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 19:30;12;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 19:45;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 20:00;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 20:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 20:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 20:45;0;kW;2;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 21:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 21:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 21:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 21:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 22:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 22:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 22:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 22:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 23:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 23:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 23:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;13.06.2022 23:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 00:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 00:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 00:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 00:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 01:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 01:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 01:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 01:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 02:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 02:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 02:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 02:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 03:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 03:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 03:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 03:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 04:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 04:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 04:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 04:45;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 05:00;6;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 05:15;10;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 05:30;18;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 05:45;28;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 06:00;36;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 06:15;44;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 06:30;56;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 06:45;66;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 07:00;76;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 07:15;84;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 07:30;96;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 07:45;106;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 08:00;116;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 08:15;124;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 08:30;134;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 08:45;142;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 09:00;152;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 09:15;156;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 09:30;164;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 09:45;170;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 10:00;174;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 10:15;180;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 10:30;182;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 10:45;188;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 11:00;190;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 11:15;194;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 11:30;194;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 11:45;196;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 12:00;198;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 12:15;198;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 12:30;196;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 12:45;196;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 13:00;194;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 13:15;194;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 13:30;188;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 13:45;190;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 14:00;186;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 14:15;184;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 14:30;174;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 14:45;164;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 15:00;166;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 15:15;150;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 15:30;146;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 15:45;126;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 16:00;132;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 16:15;136;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 16:30;116;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 16:45;110;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 17:00;104;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 17:15;96;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 17:30;86;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 17:45;76;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 18:00;48;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 18:15;50;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 18:30;44;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 18:45;32;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 19:00;26;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 19:15;20;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 19:30;14;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 19:45;4;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 20:00;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 20:15;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 20:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 20:45;0;kW;2;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 21:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 21:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 21:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 21:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 22:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 22:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 22:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 22:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 23:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 23:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 23:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;14.06.2022 23:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 00:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 00:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 00:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 00:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 01:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 01:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 01:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 01:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 02:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 02:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 02:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 02:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 03:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 03:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 03:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 03:45;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 04:00;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 04:15;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 04:30;0;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 04:45;2;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 05:00;6;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 05:15;12;kW;0;kVarh
fe49a4f1-eac6-4c50-9451-6c45037223ba;15.06.2022 05:30;20;kW;0;kVarh
